row_id,arrest_id_univ,person_id,age_at_arrest,sex,race,arrest_date_univ,current_charge_felony,num_fel_arrests_last_year,y,arrest_id_event,charge_degree,offense_category,arrest_date_event,is_felony
785,6561693,540719,19.350684931506848,M,Black,2016-10-06,1,0,0,6268753,misdemeanor,other,2017-01-07,False
116,5435848,57265,31.40821917808219,M,Black,2017-07-29,1,0,1,1091963,felony,other,2019-08-23,True
657,2700058,2597745,56.92602739726028,M,White,2018-11-14,0,0,0,3127257,misdemeanor,violent,2018-08-26,False
711,7364521,911310,44.536986301369865,M,Black,2016-03-10,0,0,1,1586182,misdemeanor,property,2019-05-21,False
244,3682942,1460821,23.68493150684932,M,mixed,2018-05-30,0,0,0,3682942,misdemeanor,other,2018-05-30,False
125,7587118,997983,42.21917808219178,M,White,2016-01-07,1,1,0,6849559,misdemeanor,violent,2016-07-13,False
96,6507127,49237,20.09041095890411,M,Black,2016-10-22,0,2,0,8429721,misdemeanor,drug,2015-04-17,False
770,2916797,51530,32.6958904109589,F,Black,2018-10-03,1,1,0,11079859,felony,violent,2012-10-26,True
309,6585372,1116388,26.942465753424656,M,Black,2016-09-29,0,0,1,10588908,misdemeanor,property,2013-04-25,False
424,7369356,1509614,52.19178082191781,M,White,2016-03-09,0,0,0,5841409,misdemeanor,property,2017-04-26,False
777,4331087,202960,38.224657534246575,M,Black,2018-02-15,0,0,1,7879850,misdemeanor,drug,2015-10-09,False
869,6304179,2601543,18.410958904109588,,White,2016-12-25,1,0,0,2977689,felony,other,2018-09-23,True
776,5941513,2852268,28.863013698630137,M,Black,2017-03-31,0,0,0,5941513,misdemeanor,violent,2017-03-31,False
928,7383051,3484,38.0,M,Black,2016-03-06,0,0,0,1863547,misdemeanor,violent,2019-04-18,False
746,6037598,92826,40.84657534246576,M,Black,2017-03-07,0,0,0,8713862,misdemeanor,other,2015-01-17,False
585,2788963,46101,46.00547945205479,M,White,2018-10-29,0,0,0,10123480,misdemeanor,violent,2013-10-01,False
917,6203506,64186,35.85753424657534,M,Black,2017-01-24,0,0,0,2285598,misdemeanor,drug,2019-02-05,False
641,6106630,311707,35.1945205479452,M,Black,2017-02-16,0,0,0,8988967,misdemeanor,drug,2014-10-09,False
714,7566068,228445,51.84383561643836,M,mixed,2016-01-14,0,0,0,7566068,misdemeanor,drug,2016-01-14,False
452,6983854,83299,18.164383561643834,,Black,2016-06-04,0,0,0,632256,misdemeanor,violent,2019-11-22,False
884,5705381,720250,31.14246575342466,M,Black,2017-05-30,0,0,0,10935,felony,violent,2020-05-04,True
741,4937826,56410,33.4027397260274,M,Black,2017-10-27,0,0,0,5715126,misdemeanor,violent,2020-09-16,False
530,4689683,860034,41.83287671232877,M,Black,2017-12-06,0,1,0,5036164,misdemeanor,property,2017-10-11,False
335,4079940,15930,26.504109589041096,M,Black,2018-03-31,0,0,0,10502013,misdemeanor,violent,2013-05-25,False
845,3130830,1137620,33.10958904109589,M,Black,2018-08-24,0,0,1,3965546,misdemeanor,property,2018-04-10,False
480,7422471,59578,39.63835616438356,M,Black,2016-02-23,1,0,1,10341556,felony,drug,2013-07-19,True
237,5697246,15340,39.5972602739726,M,White,2017-05-31,0,1,1,5895654,misdemeanor,drug,2017-04-12,False
66,6234841,971359,30.63287671232877,M,White,2017-01-15,1,0,0,8372902,felony,violent,2015-05-06,True
715,3076203,9044,21.186301369863013,M,Black,2018-09-04,0,4,0,11977411,felony,drug,2017-10-16,True
206,3212729,40226,31.235616438356164,M,Black,2018-08-07,0,0,0,2674085,misdemeanor,property,2018-11-19,False
402,7255033,69058,49.24931506849315,F,mixed,2016-04-10,0,0,1,4433890,misdemeanor,other,2018-01-28,False
699,7159070,1134813,18.42465753424657,M,Black,2016-05-05,1,0,1,4430539,felony,property,2018-01-29,True
749,4131834,69085,48.67671232876712,M,White,2018-03-23,0,0,0,3894540,misdemeanor,drug,2018-04-20,False
687,5672065,3071637,42.41917808219178,F,mixed,2017-06-07,0,0,0,5672065,misdemeanor,property,2017-06-07,False
213,5597498,474178,28.304109589041097,M,White,2017-06-23,0,0,0,6555725,misdemeanor,drug,2016-10-08,False
565,2747588,70259,23.843835616438355,M,mixed,2018-11-03,0,0,0,1484051,misdemeanor,other,2019-06-09,False
756,4502396,29538,35.553424657534244,M,Black,2018-01-16,1,0,0,1856731,felony,property,2019-04-19,True
756,4502396,29538,35.553424657534244,M,Black,2018-01-16,1,0,0,8121787,misdemeanor,violent,2015-07-26,False
71,5728325,3216126,46.04109589041096,M,White,2017-05-26,0,0,0,5975064,misdemeanor,property,2017-03-24,False
182,6744042,32790,24.991780821917807,M,Black,2016-08-15,0,0,0,6744042,misdemeanor,other,2016-08-15,False
127,5801992,323098,31.42465753424657,M,Black,2017-05-07,0,1,0,7064525,misdemeanor,property,2016-05-12,False
873,6485644,2740186,48.3013698630137,M,Black,2016-10-30,0,0,0,11306711,misdemeanor,violent,2012-08-10,False
503,3471309,16944,39.66849315068493,M,White,2018-07-09,0,0,0,4840703,misdemeanor,other,2017-11-11,False
94,6096501,77276,42.9041095890411,M,Black,2017-02-19,0,0,1,3904219,misdemeanor,drug,2018-04-19,False
412,4367944,26258,22.02739726027397,M,Black,2018-02-08,0,0,0,6230459,misdemeanor,property,2017-01-17,False
884,5705381,720250,31.14246575342466,M,Black,2017-05-30,0,0,0,826601,misdemeanor,violent,2019-10-14,False
914,7485908,1119846,19.312328767123287,M,Black,2016-02-08,0,0,1,6907453,felony,property,2016-06-28,True
474,7162955,1134876,42.97808219178082,M,Black,2016-05-04,0,0,1,6993967,felony,drug,2016-06-01,True
297,2971473,929734,40.465753424657535,M,White,2018-09-24,0,0,0,2657582,misdemeanor,property,2018-11-21,False
649,4284534,33253,24.306849315068494,M,Black,2018-02-25,1,0,0,7277173,felony,property,2016-04-04,True
479,6645202,78786,24.15068493150685,M,White,2016-09-12,0,0,1,11166324,misdemeanor,violent,2012-09-26,False
963,5226476,85929,35.0,M,Black,2017-09-08,0,0,0,1456554,misdemeanor,other,2019-06-13,False
581,6648850,53703,21.15068493150685,M,Black,2016-09-11,1,0,1,5608628,misdemeanor,violent,2017-06-20,False
317,5726487,235227,39.8986301369863,F,Black,2017-05-27,0,0,0,10423855,misdemeanor,drug,2013-06-21,False
183,4251991,98350,53.772602739726025,M,Black,2018-03-02,0,0,0,5404630,misdemeanor,other,2017-08-05,False
575,4524599,81290,20.134246575342463,M,Black,2018-01-11,0,2,0,4524599,misdemeanor,other,2018-01-11,False
654,12005419,20799,47.68493150684932,M,White,2018-01-06,0,0,0,2953461,misdemeanor,other,2018-09-26,False
209,5008666,76548,27.293150684931508,M,Black,2017-10-16,0,0,1,4680174,felony,violent,2017-12-07,True
930,6649145,456897,24.86027397260274,M,Black,2016-09-11,1,0,0,8608765,misdemeanor,property,2015-02-19,False
245,4207288,1488855,31.80821917808219,F,mixed,2018-03-09,0,0,0,9360408,misdemeanor,violent,2014-06-09,False
564,2714649,888088,30.98630136986301,M,White,2018-11-10,0,0,0,7628725,misdemeanor,violent,2015-12-22,False
585,2788963,46101,46.00547945205479,M,White,2018-10-29,0,0,0,2536664,misdemeanor,other,2018-12-14,False
96,6507127,49237,20.09041095890411,M,Black,2016-10-22,0,2,0,7599012,felony,drug,2016-01-04,True
238,6192743,2497431,18.84931506849315,M,Black,2017-01-27,1,1,1,7911304,misdemeanor,other,2015-09-29,False
489,4612868,957946,33.43835616438356,F,White,2017-12-20,0,0,0,9311375,misdemeanor,violent,2014-06-25,False
19,6553405,1519445,51.96986301369863,M,Black,2016-10-10,0,0,0,9301475,misdemeanor,other,2014-06-28,False
385,4827776,1063563,30.816438356164383,M,White,2017-11-13,0,0,0,8689361,misdemeanor,other,2015-01-26,False
329,7017218,162419,33.38082191780822,M,Black,2016-05-25,0,0,0,9586774,misdemeanor,drug,2014-04-01,False
873,6485644,2740186,48.3013698630137,M,Black,2016-10-30,0,0,0,11306710,misdemeanor,other,2012-08-10,False
770,2916797,51530,32.6958904109589,F,Black,2018-10-03,1,1,0,3264637,misdemeanor,property,2018-07-27,False
845,3130830,1137620,33.10958904109589,M,Black,2018-08-24,0,0,1,2765604,misdemeanor,property,2018-11-01,False
230,3596356,49882,35.18082191780822,M,Black,2018-06-14,1,4,1,8878788,misdemeanor,drug,2014-11-18,False
746,6037598,92826,40.84657534246576,M,Black,2017-03-07,0,0,0,9139226,misdemeanor,other,2014-08-21,False
319,6275936,14413,41.59178082191781,F,White,2017-01-04,0,0,0,810512,misdemeanor,property,2019-10-16,False
737,6015800,60742,28.254794520547943,M,Black,2017-03-13,0,0,0,9334173,misdemeanor,other,2014-06-18,False
373,7234140,1058203,27.33150684931507,M,Black,2016-04-15,0,0,0,4759878,misdemeanor,property,2017-11-26,False
373,7234140,1058203,27.33150684931507,M,Black,2016-04-15,0,0,0,5408752,misdemeanor,drug,2017-08-04,False
352,6471124,82063,26.175342465753424,M,Black,2016-11-03,0,0,0,9048406,misdemeanor,other,2014-09-18,False
636,6457126,522552,32.62191780821918,F,White,2016-11-08,0,1,1,7142595,felony,other,2016-05-10,True
330,3477152,598785,25.506849315068493,M,Black,2018-07-07,0,0,0,9863224,misdemeanor,property,2013-12-24,False
240,4143130,1602937,44.59452054794521,F,White,2018-03-21,0,0,0,4143130,misdemeanor,drug,2018-03-21,False
156,7311479,847994,25.2986301369863,M,Black,2016-03-25,0,0,1,6560817,felony,property,2016-10-07,True
784,6313374,31518,22.353424657534248,M,White,2016-12-21,1,2,1,6018785,felony,other,2017-03-11,True
523,7488749,220893,18.24109589041096,F,Black,2016-02-08,0,0,1,6065254,misdemeanor,other,2017-02-28,False
971,4414756,43143,35.93150684931507,M,White,2018-01-31,1,0,1,4414756,felony,property,2018-01-31,True
392,7194627,65387,18.813698630136987,M,Black,2016-04-26,1,1,0,5052909,misdemeanor,violent,2017-10-06,False
671,4957370,26152,27.528767123287672,M,Black,2017-10-24,1,1,0,6901182,misdemeanor,property,2016-06-30,False
492,6889724,725268,30.73972602739726,M,mixed,2016-07-05,0,1,0,3714797,misdemeanor,drug,2018-05-24,False
495,4185409,79145,26.87945205479452,F,White,2018-03-14,0,0,0,7417739,misdemeanor,property,2016-02-25,False
237,5697246,15340,39.5972602739726,M,White,2017-05-31,0,1,1,3675038,felony,property,2018-05-31,True
71,5728325,3216126,46.04109589041096,M,White,2017-05-26,0,0,0,6434318,misdemeanor,violent,2016-11-15,False
966,5474682,1348192,19.54520547945205,M,Black,2017-07-21,0,0,0,3588823,misdemeanor,drug,2018-06-16,False
355,7382549,1061804,28.82191780821918,M,White,2016-03-07,0,0,0,3185334,misdemeanor,drug,2018-08-13,False
467,6845142,1072559,55.02739726027397,M,White,2016-07-15,0,0,0,6250144,misdemeanor,property,2017-01-11,False
986,4507353,320209,35.61369863013699,M,White,2018-01-15,0,0,0,5178342,misdemeanor,violent,2017-09-14,False
315,6671790,78880,52.02465753424657,M,Black,2016-09-04,1,0,1,7406354,misdemeanor,other,2016-02-29,False
254,6931649,1256556,20.413698630136988,M,White,2016-06-20,0,0,0,4983827,misdemeanor,property,2017-10-19,False
747,6659636,41664,31.375342465753423,F,White,2016-09-08,1,0,1,6659636,felony,drug,2016-09-08,True
600,2594291,20010,41.0958904109589,M,White,2018-12-04,0,0,0,12006757,misdemeanor,property,2018-12-04,False
503,3471309,16944,39.66849315068493,M,White,2018-07-09,0,0,0,9361077,misdemeanor,other,2014-06-09,False
553,7563283,84199,22.12054794520548,M,Black,2016-01-14,0,0,0,1500829,misdemeanor,drug,2019-06-05,False
325,3551844,2003,53.465753424657535,M,Black,2018-06-22,1,0,0,10983030,misdemeanor,other,2012-12-02,False
896,5155920,92636,56.05479452054794,M,Black,2017-09-19,0,0,0,401567,misdemeanor,property,2020-01-13,False
399,6928740,1124386,19.56164383561644,M,Black,2016-06-21,1,0,1,6928740,felony,drug,2016-06-21,True
835,7030740,1439871,30.698630136986303,M,White,2016-05-20,0,2,1,6890662,misdemeanor,other,2016-07-04,False
402,7255033,69058,49.24931506849315,F,mixed,2016-04-10,0,0,1,7851136,misdemeanor,property,2015-10-16,False
402,7255033,69058,49.24931506849315,F,mixed,2016-04-10,0,0,1,4765166,misdemeanor,other,2017-11-22,False
621,7465597,47273,23.38082191780822,M,Black,2016-02-13,1,0,1,10976123,misdemeanor,drug,2012-12-04,False
841,4973877,910635,61.01643835616439,M,Black,2017-10-22,0,0,0,9086894,misdemeanor,other,2014-09-08,False
613,7291921,848761,30.10410958904109,M,White,2016-03-31,0,3,1,7254175,misdemeanor,property,2016-04-11,False
14,6816869,85806,30.0986301369863,M,White,2016-07-23,0,1,1,1276461,misdemeanor,violent,2019-07-18,False
710,5195856,73796,30.24383561643836,M,Black,2017-09-12,0,0,0,5195856,misdemeanor,other,2017-09-12,False
199,4941565,1060589,28.134246575342463,M,Black,2017-10-27,0,1,0,1044561,felony,violent,2019-09-04,True
530,4689683,860034,41.83287671232877,M,Black,2017-12-06,0,1,0,8559482,misdemeanor,other,2015-03-10,False
325,3551844,2003,53.465753424657535,M,Black,2018-06-22,1,0,0,11387859,felony,drug,2012-07-12,True
52,6759183,79024,37.75616438356165,M,Black,2016-08-10,0,0,0,11996714,misdemeanor,property,2017-11-13,False
95,6651028,716080,40.5972602739726,F,Black,2016-09-10,0,0,0,6651028,misdemeanor,violent,2016-09-10,False
350,7027943,908756,35.915068493150685,M,Black,2016-05-21,0,0,0,3663983,misdemeanor,other,2018-06-03,False
551,3945939,189625,30.747945205479454,M,mixed,2018-04-13,0,0,0,3945939,misdemeanor,drug,2018-04-13,False
782,6892253,206826,37.24109589041096,M,Black,2016-07-03,0,0,0,6933061,misdemeanor,other,2016-06-20,False
631,6194431,63048,26.27671232876712,F,White,2017-01-26,0,0,0,8116698,misdemeanor,property,2015-07-28,False
340,7464288,1499680,24.88767123287672,F,Black,2016-02-15,0,0,0,7464288,misdemeanor,property,2016-02-15,False
75,7381538,27382,26.56438356164384,M,Black,2016-03-07,0,0,1,5815813,misdemeanor,other,2017-05-03,False
215,3864977,3097517,37.23561643835617,M,,2018-04-26,0,1,0,4610515,misdemeanor,property,2017-12-21,False
153,7224958,57529,25.56438356164384,M,Black,2016-04-17,0,3,1,7275173,felony,violent,2016-04-04,True
213,5597498,474178,28.304109589041097,M,White,2017-06-23,0,0,0,7175021,misdemeanor,property,2016-05-01,False
429,6863214,65316,36.42739726027397,M,Black,2016-07-08,1,0,1,10366993,felony,drug,2013-07-11,True
139,5998375,339988,56.57534246575342,M,,2017-03-17,0,1,0,8061453,misdemeanor,other,2015-08-13,False
413,4354694,92254,25.13150684931507,M,Black,2018-02-11,0,0,0,5577764,misdemeanor,property,2017-06-29,False
996,6305418,320631,31.63013698630137,M,Black,2016-12-23,0,0,1,449977,misdemeanor,property,2020-01-01,False
896,5155920,92636,56.05479452054794,M,Black,2017-09-19,0,0,0,6983390,misdemeanor,property,2016-06-05,False
353,5560634,316053,41.33698630136986,F,White,2017-07-03,0,0,0,5831077,misdemeanor,violent,2017-04-28,False
996,6305418,320631,31.63013698630137,M,Black,2016-12-23,0,0,1,6963770,misdemeanor,property,2016-06-10,False
46,5819314,1308319,19.27671232876712,M,Black,2017-05-02,0,0,0,7339505,misdemeanor,other,2016-03-17,False
947,4804643,1417936,18.745205479452054,M,White,2017-11-17,0,0,0,4804643,misdemeanor,other,2017-11-17,False
297,2971473,929734,40.465753424657535,M,White,2018-09-24,0,0,0,7206255,misdemeanor,drug,2016-04-21,False
70,7206185,915957,48.07671232876712,M,mixed,2016-04-21,0,0,0,11163905,misdemeanor,other,2012-09-27,False
780,6486852,228688,22.01095890410959,M,Black,2016-10-29,0,0,0,6479185,misdemeanor,property,2016-11-01,False
649,4284534,33253,24.306849315068494,M,Black,2018-02-25,1,0,0,9863287,felony,property,2013-12-24,True
579,6326198,3185585,50.45205479452055,M,Black,2016-12-17,0,0,0,6794652,misdemeanor,other,2016-07-30,False
14,6816869,85806,30.0986301369863,M,White,2016-07-23,0,1,1,8720760,misdemeanor,other,2020-11-23,False
328,6182084,1992727,27.421917808219177,F,Other,2017-01-30,0,0,0,8921890,felony,property,2014-11-03,True
636,6457126,522552,32.62191780821918,F,White,2016-11-08,0,1,1,8239067,misdemeanor,drug,2015-06-19,False
192,6835425,667567,50.54246575342466,M,Black,2016-07-18,0,0,0,6835425,misdemeanor,property,2016-07-18,False
237,5697246,15340,39.5972602739726,M,White,2017-05-31,0,1,1,749519,misdemeanor,other,2019-10-30,False
312,6688760,80009,32.86027397260274,M,,2016-08-30,1,3,1,6851519,misdemeanor,property,2016-07-13,False
231,5396058,555286,25.87123287671233,F,Black,2017-08-07,1,0,0,11304287,misdemeanor,property,2012-08-12,False
867,2978046,942762,38.273972602739725,M,Black,2018-09-22,1,0,0,10875434,misdemeanor,drug,2013-01-12,False
569,5564259,847667,32.27945205479452,F,Black,2017-07-03,0,0,0,5564259,misdemeanor,other,2017-07-03,False
970,7019251,253477,51.3013698630137,M,White,2016-05-24,0,1,0,7625513,misdemeanor,other,2015-12-23,False
610,5170311,336042,55.30684931506849,M,White,2017-09-15,0,0,1,5348920,misdemeanor,property,2017-08-15,False
848,6670200,3250583,35.484931506849314,M,White,2016-09-05,0,0,0,6670200,misdemeanor,other,2016-09-05,False
315,6671790,78880,52.02465753424657,M,Black,2016-09-04,1,0,1,6084950,felony,drug,2017-02-22,True
626,3993384,539268,44.24383561643835,M,White,2018-04-05,0,0,0,1355318,misdemeanor,other,2019-07-03,False
334,7023735,46047,31.136986301369863,M,White,2016-05-23,0,1,1,5762283,misdemeanor,property,2017-05-17,False
884,5705381,720250,31.14246575342466,M,Black,2017-05-30,0,0,0,10833069,misdemeanor,property,2013-01-29,False
877,5059344,8819,42.56438356164384,M,Black,2017-10-05,1,0,1,10623945,felony,violent,2013-04-12,True
261,6049457,32779,27.38082191780822,M,Black,2017-03-03,1,0,0,798074,felony,violent,2019-10-20,True
225,7200043,55112,46.46849315068493,M,White,2016-04-23,1,0,1,9430574,misdemeanor,property,2014-05-23,False
494,3479577,1050738,22.24931506849315,M,Black,2018-07-06,0,0,0,3479577,misdemeanor,property,2018-07-06,False
361,3839724,1039827,22.438356164383563,M,Black,2018-05-01,0,0,0,3839725,misdemeanor,other,2018-05-01,False
582,2725809,1253737,44.03013698630137,M,White,2018-11-08,0,0,0,2725809,misdemeanor,other,2018-11-08,False
341,7021379,63935,29.64109589041096,F,White,2016-05-24,1,4,1,7181598,felony,property,2016-04-29,True
845,3130830,1137620,33.10958904109589,M,Black,2018-08-24,0,0,1,2851472,misdemeanor,property,2018-10-16,False
641,6106630,311707,35.1945205479452,M,Black,2017-02-16,0,0,0,8821905,misdemeanor,violent,2014-12-09,False
536,6352048,555837,46.78904109589041,M,Black,2016-12-11,0,0,1,1466650,misdemeanor,property,2019-06-12,False
885,6163577,72764,22.72054794520548,F,Black,2017-02-03,0,3,1,1617960,misdemeanor,property,2019-05-16,False
554,7157228,184900,24.46849315068493,M,Black,2016-05-06,0,0,1,6820431,felony,violent,2016-07-22,True
661,5965226,1012253,25.04383561643836,F,Black,2017-03-27,0,0,0,5965226,misdemeanor,violent,2017-03-27,False
862,7408280,960754,23.98630136986301,M,Black,2016-02-27,0,0,0,9610906,felony,property,2014-03-23,True
245,4207288,1488855,31.80821917808219,F,mixed,2018-03-09,0,0,0,11314798,misdemeanor,drug,2012-08-08,False
479,6645202,78786,24.15068493150685,M,White,2016-09-12,0,0,1,9951702,misdemeanor,drug,2013-12-01,False
432,4852731,247459,22.10684931506849,M,Black,2017-11-08,1,0,1,4298564,felony,violent,2018-02-21,True
195,6681053,222575,22.824657534246576,M,Black,2016-09-01,0,0,0,7407574,misdemeanor,other,2016-02-28,False
48,4573842,76733,27.47945205479452,F,White,2017-12-30,0,1,0,6519084,misdemeanor,drug,2020-09-29,False
467,6845142,1072559,55.02739726027397,M,White,2016-07-15,0,0,0,6201090,misdemeanor,other,2017-01-25,False
756,4502396,29538,35.553424657534244,M,Black,2018-01-16,1,0,0,5793297,misdemeanor,violent,2017-05-09,False
334,7023735,46047,31.136986301369863,M,White,2016-05-23,0,1,1,2640835,felony,other,2018-11-26,True
674,7357128,2934014,27.756164383561643,F,White,2016-03-13,0,0,0,7357128,misdemeanor,other,2016-03-13,False
186,5256465,82486,25.63013698630137,M,Black,2017-09-01,0,0,1,4146266,felony,violent,2018-03-20,True
478,5928260,1134813,19.339726027397266,M,Black,2017-04-04,1,2,1,4565165,felony,property,2018-01-02,True
348,6577733,1127882,26.84931506849315,F,White,2016-10-01,0,0,0,6577733,misdemeanor,violent,2016-10-01,False
161,3815617,1518057,24.646575342465752,M,Black,2018-05-05,0,0,0,3815617,misdemeanor,drug,2018-05-05,False
990,5775746,63188,18.78904109589041,M,Black,2017-05-14,0,0,0,5325796,misdemeanor,violent,2020-09-10,False
852,4314675,78499,35.8,M,Black,2018-02-19,0,0,0,8189655,felony,other,2015-07-08,True
503,3471309,16944,39.66849315068493,M,White,2018-07-09,0,0,0,6757457,misdemeanor,violent,2016-08-11,False
996,6305418,320631,31.63013698630137,M,Black,2016-12-23,0,0,1,6305418,misdemeanor,property,2016-12-23,False
84,5014713,1576173,54.64931506849315,F,Black,2017-10-14,0,0,0,5014713,misdemeanor,violent,2017-10-14,False
732,6213037,1241445,27.578082191780823,M,White,2017-01-21,0,0,0,6085694,misdemeanor,property,2017-02-22,False
308,6984750,1059734,27.78904109589041,F,Black,2016-06-04,0,1,1,498936,misdemeanor,drug,2019-12-20,False
313,2586870,24750,35.0958904109589,M,White,2018-12-06,0,0,0,3395537,misdemeanor,drug,2018-07-20,False
516,3013712,10237,26.4986301369863,M,Black,2018-09-16,0,0,0,10806953,misdemeanor,drug,2013-02-07,False
106,6460426,69474,30.30958904109589,F,White,2016-11-07,0,0,0,19589416,misdemeanor,other,2012-02-11,False
525,4763108,2202943,48.704109589041096,F,White,2017-11-23,0,0,0,4763108,misdemeanor,property,2017-11-23,False
352,6471124,82063,26.175342465753424,M,Black,2016-11-03,0,0,0,8426905,misdemeanor,other,2015-04-19,False
396,2693604,3143337,28.542465753424658,M,Black,2018-11-15,0,0,0,2693604,misdemeanor,property,2018-11-15,False
312,6688760,80009,32.86027397260274,M,,2016-08-30,1,3,1,7665090,misdemeanor,drug,2015-12-11,False
479,6645202,78786,24.15068493150685,M,White,2016-09-12,0,0,1,11956759,felony,violent,2016-12-05,True
811,4837325,51323,32.26027397260274,M,White,2017-11-13,1,3,1,5697480,misdemeanor,other,2017-05-31,False
875,3128626,230959,28.09041095890411,M,mixed,2018-08-25,0,0,0,3128626,misdemeanor,violent,2018-08-25,False
608,5290353,1806016,22.063013698630137,M,White,2017-08-27,1,0,0,5290353,felony,drug,2017-08-27,True
352,6471124,82063,26.175342465753424,M,Black,2016-11-03,0,0,0,3099537,felony,other,2018-08-30,True
50,4559816,23784,26.156164383561645,F,White,2018-01-03,1,0,1,11191152,misdemeanor,other,2012-09-18,False
544,3607980,35320,24.339726027397266,M,Black,2018-06-13,1,2,0,8662766,misdemeanor,other,2015-01-31,False
57,6185866,988101,33.271232876712325,M,Black,2017-01-28,0,1,0,11235695,felony,property,2012-09-04,True
54,4448872,27558,37.512328767123286,M,Black,2018-01-25,0,0,0,5253208,misdemeanor,violent,2017-09-03,False
546,6545079,1557971,43.106849315068494,M,Black,2016-10-12,0,0,1,9100410,misdemeanor,drug,2014-09-03,False
80,6892870,909864,22.273972602739725,M,Black,2016-07-02,0,2,0,10276609,misdemeanor,drug,2013-08-09,False
584,5674108,923399,28.167123287671235,F,Black,2017-06-06,0,0,0,11540747,misdemeanor,violent,2012-05-23,False
633,7021588,1074774,25.02465753424657,F,White,2016-05-24,0,0,0,5022106,misdemeanor,property,2017-10-13,False
549,4397666,1515517,38.52876712328767,M,White,2018-02-02,1,0,1,4120002,felony,property,2018-03-26,True
939,3594673,3362946,18.60821917808219,M,White,2018-06-15,0,0,0,3594673,misdemeanor,other,2018-06-15,False
576,6766557,27836,36.69041095890411,M,White,2016-08-09,0,0,0,8315498,misdemeanor,violent,2015-05-25,False
385,4827776,1063563,30.816438356164383,M,White,2017-11-13,0,0,0,4332879,misdemeanor,drug,2018-02-14,False
386,6792133,53858,29.10684931506849,M,mixed,2016-08-01,0,0,0,5835205,misdemeanor,drug,2017-04-27,False
610,5170311,336042,55.30684931506849,M,White,2017-09-15,0,0,1,1787777,misdemeanor,other,2019-05-02,False
312,6688760,80009,32.86027397260274,M,,2016-08-30,1,3,1,6688760,felony,property,2016-08-30,True
884,5705381,720250,31.14246575342466,M,Black,2017-05-30,0,0,0,10946838,misdemeanor,property,2012-12-14,False
784,6313374,31518,22.353424657534248,M,White,2016-12-21,1,2,1,6761130,felony,violent,2016-08-10,True
773,5627332,14836,26.013698630136982,M,White,2017-06-18,0,0,0,5627332,misdemeanor,violent,2017-06-18,False
752,5828497,51883,25.980821917808218,M,mixed,2017-04-30,0,0,0,11282532,misdemeanor,violent,2012-08-18,False
676,6357251,349867,23.82191780821918,F,White,2016-12-09,1,0,0,8393431,misdemeanor,drug,2015-04-28,False
793,6871709,66829,48.30684931506849,M,White,2016-07-06,0,2,0,7988451,felony,violent,2015-09-04,True
180,2903760,3166359,33.0986301369863,M,mixed,2018-10-06,0,0,0,1937785,misdemeanor,property,2019-04-06,False
752,5828497,51883,25.980821917808218,M,mixed,2017-04-30,0,0,0,11163480,felony,violent,2012-09-27,True
183,4251991,98350,53.772602739726025,M,Black,2018-03-02,0,0,0,263109,misdemeanor,other,2020-02-09,False
313,2586870,24750,35.0958904109589,M,White,2018-12-06,0,0,0,2114685,misdemeanor,violent,2019-03-07,False
560,3039691,15353,34.391780821917806,F,White,2018-09-11,0,0,1,2444795,misdemeanor,property,2019-01-04,False
841,4973877,910635,61.01643835616439,M,Black,2017-10-22,0,0,0,9127077,misdemeanor,other,2014-08-25,False
935,6370773,3909,47.17260273972602,M,White,2016-12-01,1,1,1,8403278,misdemeanor,other,2015-04-24,False
560,3039691,15353,34.391780821917806,F,White,2018-09-11,0,0,1,1440861,felony,property,2019-06-17,True
726,4761709,51435,33.465753424657535,M,Black,2017-11-24,0,0,0,8113289,misdemeanor,other,2015-07-28,False
547,5585793,239629,27.71780821917808,M,Black,2017-06-27,1,0,1,10251819,misdemeanor,drug,2013-08-19,False
106,6460426,69474,30.30958904109589,F,White,2016-11-07,0,0,0,19588712,misdemeanor,other,2012-02-11,False
896,5155920,92636,56.05479452054794,M,Black,2017-09-19,0,0,0,8731662,misdemeanor,other,2015-01-14,False
334,7023735,46047,31.136986301369863,M,White,2016-05-23,0,1,1,2832896,misdemeanor,other,2018-10-19,False
139,5998375,339988,56.57534246575342,M,,2017-03-17,0,1,0,10857800,misdemeanor,property,2013-01-19,False
631,6194431,63048,26.27671232876712,F,White,2017-01-26,0,0,0,8131241,misdemeanor,violent,2015-07-23,False
690,3949162,25670,35.26301369863014,F,Black,2018-04-12,0,0,0,2215139,misdemeanor,property,2019-02-18,False
820,4884956,22194,37.95616438356164,F,White,2017-11-02,0,0,0,1331235,misdemeanor,drug,2019-07-09,False
845,3130830,1137620,33.10958904109589,M,Black,2018-08-24,0,0,1,936294,misdemeanor,property,2019-09-22,False
896,5155920,92636,56.05479452054794,M,Black,2017-09-19,0,0,0,7194554,misdemeanor,property,2016-04-26,False
52,6759183,79024,37.75616438356165,M,Black,2016-08-10,0,0,0,1866714,misdemeanor,other,2019-04-17,False
87,5710263,87608,45.41643835616439,M,Black,2017-05-28,0,0,0,1562686,misdemeanor,other,2019-05-27,False
328,6182084,1992727,27.421917808219177,F,Other,2017-01-30,0,0,0,7778898,misdemeanor,violent,2015-11-08,False
954,2673805,65745,27.67945205479452,M,White,2018-11-19,0,5,0,13654150,misdemeanor,property,2012-10-22,False
